서초구,농·림·어업,648587,434499,214087,37654,-912,177345,593710,263569
서초구,광업,1472,859,613,115,8,490,1310,634
서초구,제조업,2776186,2132242,643944,156436,16838,470669,2641645,586801
서초구,"전기, 가스, 증기 및 공기조절 공급업",462462,374382,88080,61177,838,26065,508114,163086
서초구,건설업,2370592,1460392,910200,45886,10442,853873,1993935,733650
서초구,도매 및 소매업,11524726,6046328,5478398,425112,60259,4993027,11152364,5462162
서초구,운수 및 창고업,2322811,1360551,962260,391157,7104,563999,2113998,886353
서초구,숙박 및 음식점업,2530218,1843201,687017,43625,18660,624732,2206071,603788
서초구,정보통신업,6942965,2612223,4330742,986933,15964,3327845,6304499,3843358
서초구,금융 및 보험업,4562392,2267959,2294433,186988,33014,2074431,4296181,2077928
서초구,부동산업,6838742,2098992,4739750,1597956,849457,2292337,6419466,4538222
서초구,사업서비스업,16839497,8426395,8413102,784821,22828,7605453,15090173,7219801
서초구,"공공행정,국방 및 사회보장행정",3153022,1021484,2131538,532862,50,1598625,2728874,1790018
서초구,교육서비스업,2043147,705599,1337548,202373,4552,1130624,1856965,1214548
서초구,보건업 및 사회복지서비스업,3828475,1987964,1840512,169512,2058,1668941,3559902,1678972
서초구,문화 및 기타 서비스업,1907025,1024705,882320,227266,14248,640806,1760156,800628
강남구,총부가가치(기초가격),147116269,76662559,70453710,11538672,2221712,56693326,135299671,63901465
강남구,농·림·어업,43159,28176,14982,2371,182,12430,38969,17486
강남구,광업,1260,731,530,97,7,426,1097,501
강남구,제조업,14655937,11909507,2746431,663973,56974,2025484,13895953,2448062
강남구,"전기, 가스, 증기 및 공기조절 공급업",699671,568004,131667,91519,1268,38880,770086,244205
강남구,건설업,3972108,2443510,1528597,77995,17496,1433107,3342476,1237661
강남구,도매 및 소매업,33123949,17349146,15774804,1224348,173195,14377260,32081434,15751324
강남구,운수 및 창고업,1830791,1123283,707509,252320,5599,449589,1680327,669880
강남구,숙박 및 음식점업,5094402,3688185,1406216,117594,37571,1251052,4448377,1237796
강남구,정보통신업,19219121,7475445,11743676,2566345,44261,9133070,16402131,9424449
강남구,금융 및 보험업,7473763,3214604,4259159,340453,54074,3864632,7087480,3954256
강남구,부동산업,14047479,4689428,9358051,3108154,1744778,4505120,13190951,8976860
강남구,사업서비스업,31812441,16831661,14980780,1937109,45337,12998335,28489533,12894359
강남구,"공공행정,국방 및 사회보장행정",436637,108214,328423,93392,7,235024,379207,277782
강남구,교육서비스업,3152184,1161066,1991118,307069,8568,1675481,2850294,1797947
강남구,보건업 및 사회복지서비스업,8009885,4200502,3809383,342348,4902,3462133,7446996,3468239
강남구,문화 및 기타 서비스업,3543483,1871098,1672384,413586,27495,1231303,3217314,1472421
송파구,총부가가치(기초가격),55271920,26154472,29117448,5071405,888045,23157997,50840835,26587554
송파구,농·림·어업,106855,71319,35535,6138,-73,29470,97311,43353
송파구,광업,3402,1985,1417,266,18,1133,3073,1449
송파구,제조업,3262045,2322762,939283,276142,38176,624966,3076050,854136
송파구,"전기, 가스, 증기 및 공기조절 공급업",496068,406080,89988,62695,899,26394,550879,168521
송파구,건설업,2086950,1283739,803211,40136,9192,753882,1754488,645634
송파구,도매 및 소매업,11326708,5901313,5425395,421364,59224,4944807,10959415,5406569
송파구,운수 및 창고업,1915641,1193134,722507,247315,5858,469334,1597235,573973
송파구,숙박 및 음식점업,2360626,1715900,644725,45570,17409,581746,2052350,562305
송파구,정보통신업,9463983,3013942,6450041,1329294,21815,5098932,8870832,5985812
송파구,금융 및 보험업,1484706,600173,884533,71133,10754,802647,1428933,844592
송파구,부동산업,5413872,1544515,3869357,1354809,672488,1842060,5082780,3693779
송파구,사업서비스업,7882945,3663267,4219678,391367,11450,3816861,6760157,3405846
송파구,"공공행정,국방 및 사회보장행정",594619,163881,430738,117446,9,313282,515880,363603
송파구,교육서비스업,1390736,436109,954628,140894,2156,811578,1272277,872395
송파구,보건업 및 사회복지서비스업,4345210,2264082,2081128,190068,2449,1888611,4040003,1897559
송파구,문화 및 기타 서비스업,3137554,1572271,1565282,376767,36221,1152294,2852799,1406486
강동구,총부가가치(기초가격),17342754,8796742,8546013,1393028,313403,6839582,15889886,7766414
강동구,농·림·어업,9626,5562,4063,382,274,3407,8639,3686
강동구,광업,534,312,222,42,3,178,477,228
강동구,제조업,629007,483013,145994,33433,3842,108719,598316,134116
강동구,"전기, 가스, 증기 및 공기조절 공급업",408936,343639,65298,45893,741,18663,456925,121483
강동구,건설업,3118190,1887684,1230507,66570,13735,1150202,2625142,986723
강동구,도매 및 소매업,2732822,1381202,1351620,105349,14289,1231981,2644185,1344358
강동구,운수 및 창고업,411817,235905,175912,75270,1259,99382,374654,163768
강동구,숙박 및 음식점업,1080384,790359,290025,14317,7968,267741,935215,250570
강동구,정보통신업,522184,228566,293619,88165,1189,204264,506669,293314
강동구,금융 및 보험업,375399,166880,208519,17648,2729,188142,361597,198971
강동구,부동산업,2072041,562303,1509738,543274,257383,709081,1943849,1436534
강동구,사업서비스업,1843414,795834,1047580,89219,2703,955658,1588290,857130
강동구,"공공행정,국방 및 사회보장행정",265352,58804,206548,60859,4,145685,230998,175365
강동구,교육서비스업,726285,228126,498159,73552,1134,423472,664681,455616
강동구,보건업 및 사회복지서비스업,2522710,1308280,1214430,112190,1333,1100908,2345739,1108059
강동구,문화 및 기타 서비스업,624053,320274,303779,66863,4817,232099,558761,262037
